avgpathtokenlen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,CharacterContinuityRate,NumberRate_URL,NumberRate_FileName,NumberRate_AfterPath,Entropy_Domain,class
4.5,0.628,0.039,0.167,0.235,2.667,0.063,0.833,0.078,0.129,-1,0.861,benign
4.5,0.628,0.039,0.167,0.235,2.667,0.063,0.833,0.02,0.1,-1,0.814,phishing
4.5,0.628,0.039,0.167,0.235,2.667,0.063,0.833,0.059,0.097,-1,0.861,benign
4.5,0.628,0.039,0.167,0.235,2.667,0.063,0.833,0.118,0,-1,0.686,benign
4.5,0.628,0.039,0.167,0.235,2.667,0.063,0.833,0.098,-1,-1,0.861,benign
4.5,0.628,0.039,0.167,0.235,2.667,0.063,0.833,0.098,-1,-1,0.861,benign
4.5,0.628,0.039,0.167,0.235,2.667,0.063,0.833,0.098,-1,-1,0.861,benign
4.5,0.628,0.039,0.167,0.235,2.667,0.063,0.833,0.098,-1,-1,0.861,benign
4.5,0.628,0.039,0.167,0.235,2.667,0.063,0.833,0.098,-1,-1,0.861,benign
4.5,0.615,0.039,0.154,0.25,2.462,0.063,0.846,0,0,-1,0.875,benign
4.5,0.593,0.037,0.133,0.278,2.133,0.063,0.867,0.111,0,-1,0.864,benign
4.5,0.55,0.033,0.1,0.333,1.65,0.061,0.45,0,0,-1,0.821,phishing
4.5,0.647,0.039,0.182,0.216,3,0.061,0.455,0.137,0.583,-1,0.947,benign
4.5,0.611,0.037,0.143,0.259,2.357,0.061,0.5,0,0,-1,0.836,phishing
4.5,0.516,0.031,0.083,0.375,1.375,0.061,0.583,0,0,-1,0.798,phishing
4.5,0.516,0.031,0.083,0.375,1.375,0.061,0.583,0,0,-1,0.798,phishing
4.5,0.493,0.03,0.074,0.403,1.222,0.061,0.63,0,0,-1,0.758,phishing
4.5,0.524,0.032,0.087,0.365,1.435,0.061,0.696,0,0,-1,0.82,phishing
4.5,0.508,0.031,0.08,0.385,1.32,0.061,0.72,0.015,0.5,-1,0.78,phishing
4.5,0.508,0.031,0.08,0.385,1.32,0.061,0.72,0.015,0.5,-1,0.78,phishing
4.5,0.635,0.039,0.182,0.212,3,0.061,0.727,0.135,0,-1,1,benign
4.5,0.647,0.039,0.182,0.216,3,0.061,0.727,0.039,-1,-1,0.947,benign
4.5,0.5,0.03,0.077,0.394,1.269,0.061,0.731,0.061,0,-1,0.824,phishing
4.5,0.524,0.032,0.087,0.365,1.435,0.061,0.739,0.048,0.2,-1,0.808,phishing
4.5,0.635,0.039,0.167,0.231,2.75,0.061,0.75,0.039,0.08,-1,0.861,benign
4.5,0.635,0.039,0.167,0.231,2.75,0.061,0.75,0,0,-1,0.907,benign
4.5,0.635,0.039,0.167,0.231,2.75,0.061,0.75,0,0,-1,0.907,benign
4.5,0.635,0.039,0.167,0.231,2.75,0.061,0.75,0,0,-1,0.907,benign
4.5,0.623,0.038,0.167,0.226,2.75,0.061,0.75,0,0,-1,0.861,benign
4.5,0.623,0.038,0.154,0.245,2.539,0.061,0.769,0.094,1,-1,0.875,benign
4.5,0.623,0.038,0.154,0.245,2.539,0.061,0.769,0.17,-1,-1,0.917,benign
4.5,0.6,0.036,0.133,0.273,2.2,0.061,0.8,0,0,-1,0.898,benign
4.5,0.6,0.036,0.133,0.273,2.2,0.061,0.8,0,0,-1,0.898,benign
4.5,0.6,0.036,0.133,0.273,2.2,0.061,0.8,0,0,-1,0.898,benign
4.5,0.569,0.035,0.111,0.31,1.833,0.061,0.833,0,0,-1,0.883,phishing
4.5,0.6,0.036,0.133,0.273,2.2,0.061,0.867,0.036,0.5,-1,0.932,benign
4.5,0.6,0.036,0.133,0.273,2.2,0.061,0.867,0.036,0.5,-1,0.932,benign
4.5,0.6,0.036,0.133,0.273,2.2,0.061,0.867,0.036,0.5,-1,0.932,benign
4.5,0.6,0.036,0.133,0.273,2.2,0.061,0.867,0.018,0.25,-1,0.932,benign
4.5,0.652,0.03,0.125,0.242,2.688,0.047,0.375,0,0,-1,0.832,Defacement
4.5,0.683,0.032,0.154,0.206,3.308,0.047,0.385,0,0,-1,0.86,phishing
4.5,0.683,0.032,0.154,0.206,3.308,0.047,0.385,0,0,-1,0.86,phishing
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.389,0,0,-1,0.857,benign
4.5,0.606,0.028,0.095,0.296,2.048,0.047,0.429,0.085,0.25,-1,0.81,benign
4.5,0.705,0.033,0.182,0.18,3.909,0.047,0.455,0.066,0.091,-1,0.895,spam
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.5,0.344,0.7,-1,0.873,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.5,0.344,0.7,-1,0.873,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.5,0.344,0.7,-1,0.873,malware
4.5,0.694,0.032,0.167,0.194,3.583,0.047,0.5,0.016,0.056,-1,0.954,phishing
4.5,0.717,0.033,0.2,0.167,4.3,0.047,0.5,0,0,-1,0.88,spam
4.5,0.717,0.033,0.2,0.167,4.3,0.047,0.5,0,0,-1,0.88,spam
4.5,0.717,0.033,0.2,0.167,4.3,0.047,0.5,0,0,-1,0.88,spam
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.5,0,0,-1,0.836,malware
4.5,0.5,0.023,0.056,0.419,1.194,0.047,0.528,0,0,-1,0.754,phishing
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.556,0.279,0.692,-1,0.857,malware
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.556,0.279,0.692,-1,0.857,malware
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.556,0.279,0.692,-1,0.857,malware
4.5,0.694,0.032,0.167,0.194,3.583,0.047,0.583,0.048,0.1,-1,0.907,benign
4.5,0.573,0.027,0.08,0.333,1.72,0.047,0.6,0.027,0.154,-1,0.757,Defacement
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.611,0,0,-1,0.83,malware
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.611,0,0,-1,0.83,malware
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.611,0,0,-1,0.83,malware
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.611,0,0,-1,0.83,malware
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.611,0,0,-1,0.83,malware
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.611,0,0,-1,0.83,malware
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.611,0,0,-1,0.83,malware
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.611,0,0,-1,0.83,malware
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.611,0,0,-1,0.83,malware
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.611,0,0,-1,0.83,malware
4.5,0.652,0.03,0.125,0.242,2.688,0.047,0.625,0,0,-1,0.801,phishing
4.5,0.623,0.029,0.105,0.275,2.263,0.047,0.632,0,0,-1,0.749,phishing
4.5,0.623,0.029,0.105,0.275,2.263,0.047,0.632,0,0,-1,0.749,phishing
4.5,0.705,0.033,0.182,0.18,3.909,0.047,0.636,0.016,0,-1,1,benign
4.5,0.729,0.034,0.222,0.153,4.778,0.047,0.667,0.102,0,-1,0.93,benign
4.5,0.597,0.028,0.091,0.306,1.955,0.047,0.682,0.014,0,-1,0.862,phishing
4.5,0.717,0.033,0.2,0.167,4.3,0.047,0.7,0.217,-1,-1,1,benign
4.5,0.717,0.033,0.2,0.167,4.3,0.047,0.7,0.217,-1,-1,1,benign
4.5,0.606,0.028,0.095,0.296,2.048,0.047,0.714,0.028,0.118,-1,0.87,malware
4.5,0.705,0.033,0.182,0.18,3.909,0.047,0.727,0,0,-1,0.895,benign
4.5,0.589,0.027,0.087,0.315,1.87,0.047,0.739,0,0,-1,0.789,phishing
4.5,0.694,0.032,0.167,0.194,3.583,0.047,0.75,0.048,0.079,-1,1,benign
4.5,0.694,0.032,0.167,0.194,3.583,0.047,0.75,0,0,-1,0.861,phishing
4.5,0.538,0.025,0.067,0.375,1.433,0.047,0.767,0.05,0.364,-1,0.789,phishing
4.5,0.683,0.032,0.154,0.206,3.308,0.047,0.769,0.048,0.077,-1,0.875,benign
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.047,0.091,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.047,0.091,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.047,0.091,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.047,0.091,-1,0.925,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.125,0,-1,0.873,benign
4.5,0.662,0.031,0.133,0.231,2.867,0.047,0.8,0.077,0.119,-1,0.898,benign
4.5,0.662,0.031,0.133,0.231,2.867,0.047,0.8,0.062,0.059,-1,0.795,benign
4.5,0.717,0.033,0.2,0.167,4.3,0.047,0.8,0.017,0,-1,0.94,phishing
4.5,0.662,0.031,0.133,0.231,2.867,0.047,0.8,0.046,0,-1,0.851,malware
4.5,0.652,0.03,0.125,0.242,2.688,0.047,0.813,0.091,1,-1,0.863,benign
4.5,0.652,0.03,0.125,0.242,2.688,0.047,0.813,0.106,1,-1,0.863,benign
4.5,0.642,0.03,0.118,0.254,2.529,0.047,0.824,0,-1,-1,0.845,phishing
4.5,0.694,0.032,0.167,0.194,3.583,0.047,0.833,0.081,0.119,-1,0.861,benign
4.5,0.694,0.032,0.167,0.194,3.583,0.047,0.833,0.081,0.119,-1,0.861,benign
4.5,0.694,0.032,0.167,0.194,3.583,0.047,0.833,0.065,0.095,-1,0.861,benign
4.5,0.694,0.032,0.167,0.194,3.583,0.047,0.833,0.065,0.095,-1,0.861,benign
4.5,0.694,0.032,0.167,0.194,3.583,0.047,0.833,0.065,0.095,-1,0.861,benign
4.5,0.694,0.032,0.167,0.194,3.583,0.047,0.833,0.065,0.095,-1,0.861,benign
4.5,0.694,0.032,0.167,0.194,3.583,0.047,0.833,0,0,-1,0.861,phishing
4.5,0.694,0.032,0.167,0.194,3.583,0.047,0.833,0.097,-1,-1,0.861,benign
4.5,0.694,0.032,0.167,0.194,3.583,0.047,0.833,0.097,-1,-1,0.861,benign
4.5,0.694,0.032,0.167,0.194,3.583,0.047,0.833,0.081,-1,-1,0.861,benign
4.5,0.694,0.032,0.167,0.194,3.583,0.047,0.833,0.097,-1,-1,0.861,benign
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.889,0.015,0,-1,0.787,malware
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.889,0.015,0,-1,0.787,malware
4.5,0.632,0.029,0.111,0.265,2.389,0.047,0.889,0.015,0,-1,0.787,malware
4.5,0.672,0.031,0.095,0.328,2.048,0.047,0.905,0.016,0,-1,0.706,malware
4.5,0.667,0.03,0.133,0.227,2.933,0.046,0.533,0,0,-1,0.817,phishing
4.5,0.638,0.029,0.111,0.261,2.444,0.046,0.611,0,0,-1,0.654,phishing
4.5,0.733,0.033,0.222,0.15,4.889,0.046,0.667,0.083,0.278,-1,0.93,benign
4.5,0.733,0.033,0.222,0.15,4.889,0.046,0.667,0.083,0.278,-1,0.93,benign
4.5,0.688,0.031,0.154,0.203,3.385,0.046,0.692,0.031,0,-1,0.875,benign
4.5,0.721,0.033,0.2,0.164,4.4,0.046,0.7,0.197,0,-1,1,benign
4.5,0.721,0.033,0.2,0.164,4.4,0.046,0.7,0.148,0,-1,1,benign
4.5,0.71,0.032,0.182,0.177,4,0.046,0.727,0,0,-1,0.947,benign
4.5,0.698,0.032,0.167,0.191,3.667,0.046,0.75,0.127,0,-1,0.907,benign
4.5,0.698,0.032,0.167,0.191,3.667,0.046,0.75,0,0,-1,0.861,benign
4.5,0.688,0.031,0.154,0.203,3.385,0.046,0.769,0,0,-1,0.917,benign
4.5,0.677,0.031,0.143,0.215,3.143,0.046,0.786,0.108,1,-1,0.887,benign
4.5,0.677,0.031,0.143,0.215,3.143,0.046,0.786,0.015,0.024,-1,0.85,benign
4.5,0.647,0.029,0.118,0.25,2.588,0.046,0.824,0,0,-1,0.806,phishing
4.5,0.675,0.025,0.105,0.238,2.842,0.037,0.474,0.038,0.083,-1,0.734,Defacement
4.5,0.761,0.028,0.2,0.141,5.4,0.037,0.5,0.014,0,-1,0.88,spam
4.5,0.643,0.024,0.087,0.274,2.348,0.037,0.565,0.131,-1,-1,0.844,Defacement
4.5,0.806,0.03,0.333,0.09,9,0.037,0.667,0.06,0,-1,1,benign
4.5,0.651,0.024,0.091,0.265,2.455,0.037,0.682,0,0,-1,0.788,phishing
4.5,0.75,0.028,0.182,0.153,4.909,0.037,0.727,0.056,0,-1,1,benign
4.5,0.75,0.028,0.182,0.153,4.909,0.037,0.727,0.056,0,-1,1,benign
4.5,0.75,0.028,0.182,0.153,4.909,0.037,0.727,0.056,0,-1,1,benign
4.5,0.74,0.027,0.182,0.151,4.909,0.037,0.727,0.082,0,-1,0.895,benign
4.5,0.771,0.029,0.222,0.129,6,0.037,0.778,0.1,0.149,-1,0.93,benign
4.5,0.72,0.027,0.143,0.187,3.857,0.037,0.786,0.107,1,-1,0.798,benign
4.5,0.72,0.027,0.143,0.187,3.857,0.037,0.786,0.027,0.222,-1,0.925,benign
4.5,0.575,0.021,0.061,0.351,1.636,0.037,0.788,0,0,-1,0.802,phishing
4.5,0.761,0.028,0.2,0.141,5.4,0.037,0.8,0.197,0.264,-1,0.88,benign
4.5,0.711,0.026,0.133,0.197,3.6,0.037,0.8,0.066,0.094,-1,0.898,benign
4.5,0.711,0.026,0.133,0.197,3.6,0.037,0.8,0.066,0.094,-1,0.898,benign
4.5,0.761,0.028,0.2,0.141,5.4,0.037,0.8,0.056,0.087,-1,0.699,benign
4.5,0.761,0.028,0.2,0.141,5.4,0.037,0.8,0.056,0.087,-1,0.699,benign
4.5,0.711,0.026,0.133,0.197,3.6,0.037,0.8,0.026,0.022,-1,0.864,malware
4.5,0.711,0.026,0.133,0.197,3.6,0.037,0.8,0.026,0.022,-1,0.864,malware
4.5,0.711,0.026,0.133,0.197,3.6,0.037,0.8,0.026,0.022,-1,0.864,malware
4.5,0.711,0.026,0.133,0.197,3.6,0.037,0.8,0.026,0.022,-1,0.864,malware
4.5,0.711,0.026,0.133,0.197,3.6,0.037,0.8,0.105,0,-1,0.851,benign
4.5,0.74,0.027,0.167,0.164,4.5,0.037,0.833,0.069,0.094,-1,0.861,benign
4.5,0.684,0.025,0.111,0.228,3,0.037,0.833,0,0,-1,0.814,phishing
4.5,0.74,0.027,0.167,0.164,4.5,0.037,0.833,0.069,-1,-1,0.861,benign
4.5,0.72,0.027,0.143,0.187,3.857,0.037,0.857,0.013,0.077,-1,0.911,phishing
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.709,0.025,0.125,0.203,3.5,0.036,0.375,0.101,0,-1,0.832,Defacement
4.5,0.797,0.029,0.286,0.101,7.857,0.036,0.571,0.116,0,-1,1,benign
4.5,0.647,0.024,0.087,0.271,2.391,0.036,0.696,0,0,-1,0.813,malware
4.5,0.647,0.024,0.087,0.271,2.391,0.036,0.696,0,0,-1,0.813,malware
4.5,0.764,0.028,0.2,0.139,5.5,0.036,0.7,0.083,0,-1,0.94,benign
4.5,0.753,0.027,0.182,0.151,5,0.036,0.727,0,0,-1,0.947,benign
4.5,0.753,0.027,0.182,0.151,5,0.036,0.727,0,0,-1,0.947,benign
4.5,0.724,0.026,0.143,0.184,3.929,0.036,0.786,0.079,1,-1,0.887,benign
4.5,0.724,0.026,0.143,0.184,3.929,0.036,0.786,0.079,1,-1,0.887,benign
4.5,0.714,0.026,0.133,0.195,3.667,0.036,0.8,0.117,0.024,-1,0.885,benign
4.5,0.714,0.026,0.133,0.195,3.667,0.036,0.8,0,0,-1,0.898,benign
4.5,0.786,0.029,0.25,0.114,6.875,0.036,0.875,0.214,0.108,-1,0.917,benign
4.5,0.786,0.029,0.25,0.114,6.875,0.036,0.875,0.271,-1,-1,0.917,benign
4.5,0.747,0.023,0.133,0.172,4.333,0.031,0.6,0.161,0,-1,0.782,phishing
4.5,0.803,0.025,0.222,0.111,7.222,0.031,0.667,0.074,0,-1,0.93,benign
4.5,0.774,0.024,0.167,0.143,5.417,0.031,0.75,0,0,-1,1,benign
4.5,0.774,0.024,0.167,0.143,5.417,0.031,0.75,0.083,0,-1,0.954,benign
4.5,0.774,0.024,0.167,0.143,5.417,0.031,0.75,0.179,-1,-1,0.907,benign
4.5,0.765,0.024,0.154,0.153,5,0.031,0.769,0.071,0,-1,0.901,benign
4.5,0.747,0.023,0.133,0.172,4.333,0.031,0.8,0.058,0.078,-1,0.898,benign
4.5,0.747,0.023,0.133,0.172,4.333,0.031,0.8,0.058,0.078,-1,0.898,benign
4.5,0.793,0.024,0.2,0.122,6.5,0.031,0.8,0.024,0,-1,1,phishing
4.5,0.688,0.021,0.087,0.24,2.87,0.03,0.696,0,0,-1,0.813,malware
4.5,0.688,0.021,0.087,0.24,2.87,0.03,0.696,0,0,-1,0.813,malware
4.5,0.795,0.024,0.2,0.121,6.6,0.03,0.7,0.06,0,-1,0.94,benign
4.5,0.786,0.024,0.182,0.131,6,0.03,0.727,0.095,0,-1,0.947,benign
4.5,0.767,0.023,0.154,0.151,5.077,0.03,0.769,0.058,0.085,-1,0.917,benign
4.5,0.733,0.022,0.118,0.189,3.882,0.03,0.824,0.089,0,-1,0.816,benign
4.5,0.837,0.022,0.25,0.087,9.625,0.026,0.625,0.065,0,-1,0.917,benign
4.5,0.837,0.022,0.25,0.087,9.625,0.026,0.625,0.065,0,-1,0.917,benign
4.5,0.854,0.023,0.333,0.067,12.667,0.026,0.667,0.045,0,-1,1,benign
4.5,0.819,0.021,0.2,0.106,7.7,0.026,0.7,0.085,0,-1,0.94,benign
4.5,0.819,0.021,0.2,0.106,7.7,0.026,0.7,0.064,0,-1,0.94,benign
4.5,0.819,0.021,0.2,0.106,7.7,0.026,0.7,0.064,0,-1,0.88,benign
4.5,0.8,0.021,0.167,0.126,6.333,0.026,0.75,0,0,-1,0.907,benign
4.5,0.792,0.021,0.154,0.135,5.846,0.026,0.769,0.063,0,-1,0.901,benign
4.5,0.794,0.021,0.154,0.134,5.923,0.026,0.769,0.083,0,-1,0.693,benign
4.5,0.794,0.021,0.154,0.134,5.923,0.026,0.769,0.083,0,-1,0.693,benign
4.5,0.794,0.021,0.154,0.134,5.923,0.026,0.769,0.083,0,-1,0.693,benign
4.5,0.826,0.022,0.222,0.098,8.444,0.026,0.778,0.207,0.243,-1,0.93,benign
4.5,0.776,0.02,0.133,0.153,5.067,0.026,0.8,0.061,0,-1,0.932,benign
4.5,0.762,0.02,0.118,0.168,4.529,0.026,0.824,0,0,-1,0.719,benign
4.5,0.854,0.023,0.333,0.067,12.667,0.026,1,0.079,-1,-1,1,benign
4.5,0.871,0.02,0.333,0.059,14.667,0.023,0.667,0.059,0,-1,1,benign
4.5,0.87,0.02,0.333,0.06,14.5,0.023,0.667,0.04,0,-1,1,benign
4.5,0.838,0.019,0.2,0.095,8.8,0.023,0.7,0.057,0,-1,0.88,benign
4.5,0.821,0.019,0.167,0.113,7.25,0.023,0.75,0.094,0,-1,1,benign
4.5,0.815,0.019,0.154,0.12,6.769,0.023,0.769,0.065,0.014,-1,0.834,benign
4.5,0.845,0.019,0.222,0.087,9.667,0.023,0.778,0.185,0.218,-1,0.93,benign
4.5,0.798,0.018,0.133,0.138,5.8,0.023,0.8,0.055,0,-1,0.932,benign
4.5,0.829,0.019,0.182,0.105,7.909,0.023,0.818,0.086,-1,-1,0.842,benign
4.5,0.852,0.017,0.2,0.087,9.8,0.02,0.7,0.061,0,-1,1,benign
4.5,0.813,0.015,0.111,0.134,6.056,0.018,0.611,0.06,0.051,-1,0.83,Defacement
4.5,0.784,0.014,0.087,0.166,4.739,0.018,0.739,0.101,0.138,-1,0.805,phishing
4.5,0.871,0.014,0.182,0.079,11,0.017,0.546,0.108,0.065,-1,0.895,benign
4.5,0.863,0.014,0.167,0.086,10,0.017,0.75,0.05,1,-1,0.861,benign
4.5,0.816,0.014,0.1,0.136,6,0.017,0.85,0,0,-1,0.678,phishing
4.483,0.833,0.011,0.08,0.131,6.36,0.013,0.6,0.026,0.027,-1,0.785,Defacement
4.476,0.846,0.015,0.143,0.103,8.214,0.017,0.786,0.059,0,-1,0.873,benign
4.474,0.799,0.016,0.105,0.147,5.421,0.019,0.474,0.07,-1,-1,0.808,Defacement
4.474,0.889,0.017,0.333,0.051,17.333,0.019,0.667,0.051,0,-1,1,benign
4.474,0.831,0.016,0.143,0.113,7.357,0.019,0.786,0.065,0,-1,0.873,benign
4.471,0.821,0.018,0.154,0.116,7.077,0.022,0.769,0.089,-1,-1,0.901,benign
4.471,0.795,0.017,0.118,0.145,5.471,0.022,0.824,0.009,0.015,-1,0.885,benign
4.467,0.818,0.02,0.2,0.101,8.1,0.025,0.7,0.04,0.059,-1,0.857,benign
4.467,0.723,0.018,0.083,0.214,3.375,0.025,0.708,0.098,0,-1,0.791,Defacement
4.467,0.717,0.018,0.08,0.221,3.24,0.025,0.72,0.212,0,-1,0.798,phishing
4.467,0.81,0.02,0.167,0.12,6.75,0.025,0.75,0.1,0,-1,1,benign
4.467,0.81,0.02,0.167,0.12,6.75,0.025,0.75,0,0,-1,1,benign
4.467,0.794,0.02,0.143,0.137,5.786,0.025,0.786,0.088,0,-1,0.873,benign
4.467,0.82,0.02,0.182,0.11,7.455,0.024,0.546,0.15,0.101,-1,0.895,benign
4.467,0.845,0.021,0.25,0.083,10.25,0.024,0.625,0.01,0.014,-1,0.917,benign
4.467,0.845,0.021,0.25,0.083,10.25,0.024,0.625,0.062,0,-1,0.917,benign
4.467,0.845,0.021,0.25,0.083,10.25,0.024,0.625,0.062,0,-1,0.917,benign
4.467,0.863,0.021,0.333,0.063,13.667,0.024,0.667,0.063,0,-1,1,benign
4.467,0.739,0.018,0.091,0.198,3.727,0.024,0.682,0.09,1,-1,0.842,phishing
4.467,0.739,0.018,0.091,0.198,3.727,0.024,0.682,0.09,1,-1,0.842,phishing
4.467,0.739,0.018,0.091,0.198,3.727,0.024,0.682,0.09,1,-1,0.842,phishing
4.467,0.739,0.018,0.091,0.198,3.727,0.024,0.682,0.09,1,-1,0.842,phishing
4.467,0.828,0.02,0.2,0.101,8.2,0.024,0.7,0.061,0,-1,0.94,benign
4.467,0.82,0.02,0.182,0.11,7.455,0.024,0.727,0,0,-1,0.947,benign
4.467,0.812,0.02,0.167,0.119,6.833,0.024,0.75,0.01,0.014,-1,0.907,benign
4.467,0.804,0.02,0.154,0.128,6.308,0.024,0.769,0.078,0,-1,0.693,benign
4.467,0.774,0.019,0.118,0.16,4.824,0.024,0.824,0,0,-1,0.885,benign
