domain_token_count,avgpathtokenlen,tld,domainlength,ArgUrlRatio,argDomanRatio,argPathRatio,NumberofDotsinURL,CharacterContinuityRate,NumberRate_URL,NumberRate_FileName,NumberRate_AfterPath,SymbolCount_Domain,Entropy_Domain,Entropy_Extension,class
2.000,2.667,2.000,14.000,0.640,4.071,0.838,2.000,0.786,0.079,0.104,0.123,1.000,0.962,0.770,Defacement
2.000,2.667,2.000,14.000,0.640,4.071,0.838,2.000,0.786,0.079,0.104,0.123,1.000,0.962,0.777,Defacement
2.000,2.667,2.000,14.000,0.640,4.071,0.838,2.000,0.786,0.079,0.104,0.123,1.000,0.962,0.770,Defacement
2.000,2.667,2.000,14.000,0.768,7.571,0.906,2.000,0.786,0.051,0.060,0.066,1.000,0.962,0.677,Defacement
2.000,2.667,2.000,14.000,0.770,7.643,0.907,2.000,0.786,0.058,0.068,0.075,1.000,0.962,0.672,Defacement
2.000,2.667,2.000,14.000,0.776,7.929,0.910,2.000,0.786,0.056,0.066,0.072,1.000,0.962,0.667,Defacement
2.000,2.667,2.000,14.000,0.763,7.357,0.904,2.000,0.786,0.059,0.071,0.078,1.000,0.962,0.692,Defacement
2.000,2.667,2.000,14.000,0.759,7.214,0.902,2.000,0.786,0.098,0.117,0.129,1.000,0.962,0.690,Defacement
2.000,2.667,2.000,14.000,0.754,7.000,0.899,2.000,0.786,0.054,0.065,0.071,1.000,0.962,0.668,Defacement
2.000,2.667,2.000,14.000,0.750,6.857,0.897,2.000,0.786,0.055,0.066,0.073,1.000,0.962,0.682,Defacement
2.000,2.667,2.000,14.000,0.750,6.857,0.897,2.000,0.786,0.086,0.104,0.115,1.000,0.962,0.705,Defacement
2.000,2.667,2.000,14.000,0.750,6.857,0.897,2.000,0.786,0.086,0.104,0.115,1.000,0.962,0.709,Defacement
2.000,2.667,2.000,14.000,0.750,6.857,0.897,2.000,0.786,0.086,0.104,0.115,1.000,0.962,0.701,Defacement
2.000,2.667,2.000,14.000,0.750,6.857,0.897,2.000,0.786,0.086,0.104,0.115,1.000,0.962,0.702,Defacement
2.000,2.667,2.000,14.000,0.750,6.857,0.897,2.000,0.786,0.086,0.104,0.115,1.000,0.962,0.705,Defacement
2.000,2.667,2.000,14.000,0.750,6.857,0.897,2.000,0.786,0.086,0.104,0.115,1.000,0.962,0.705,Defacement
2.000,2.667,2.000,14.000,0.750,6.857,0.897,2.000,0.786,0.086,0.104,0.115,1.000,0.962,0.703,Defacement
2.000,2.667,2.000,14.000,0.750,6.857,0.897,2.000,0.786,0.086,0.104,0.115,1.000,0.962,0.701,Defacement
2.000,2.667,2.000,14.000,0.704,5.429,0.874,2.000,0.786,0.037,0.047,0.053,1.000,0.962,0.722,Defacement
2.000,2.667,2.000,14.000,0.706,5.500,0.875,2.000,0.786,0.046,0.057,0.065,1.000,0.962,0.723,Defacement
2.000,2.667,2.000,14.000,0.706,5.500,0.875,2.000,0.786,0.046,0.057,0.065,1.000,0.962,0.723,Defacement
2.000,2.667,2.000,14.000,0.663,4.500,0.851,2.000,0.786,0.032,0.041,0.048,1.000,0.962,0.754,Defacement
2.000,2.667,2.000,14.000,0.670,4.643,0.855,2.000,0.786,0.041,0.053,0.062,1.000,0.962,0.741,Defacement
2.000,2.667,2.000,14.000,0.748,6.786,0.896,2.000,0.786,0.055,0.067,0.074,1.000,0.962,0.682,Defacement
2.000,2.667,2.000,14.000,0.624,3.786,0.828,2.000,0.786,0.047,0.063,0.075,1.000,0.962,0.764,Defacement
2.000,2.667,2.000,14.000,0.766,7.500,0.905,2.000,0.786,0.080,0.096,0.105,1.000,0.962,0.679,Defacement
2.000,1.333,2.000,14.000,0.074,0.143,0.333,2.000,0.786,0.000,0.000,-1.000,1.000,0.962,0.579,Defacement
3.000,3.000,3.000,19.000,0.054,0.105,0.182,3.000,0.368,0.000,0.000,-1.000,2.000,0.842,1.000,Defacement
3.000,2.667,3.000,19.000,0.560,2.474,0.810,3.000,0.368,0.048,0.070,0.085,2.000,0.842,0.757,Defacement
3.000,2.667,3.000,19.000,0.560,2.474,0.810,3.000,0.368,0.048,0.070,0.085,2.000,0.842,0.757,Defacement
3.000,2.667,3.000,19.000,0.554,2.421,0.807,3.000,0.368,0.036,0.054,0.065,2.000,0.842,0.751,Defacement
3.000,2.667,3.000,19.000,0.560,2.474,0.810,3.000,0.368,0.048,0.070,0.085,2.000,0.842,0.757,Defacement
3.000,2.667,3.000,19.000,0.560,2.474,0.810,3.000,0.368,0.048,0.070,0.085,2.000,0.842,0.757,Defacement
3.000,2.667,3.000,19.000,0.560,2.474,0.810,3.000,0.368,0.048,0.070,0.085,2.000,0.842,0.757,Defacement
3.000,2.667,3.000,19.000,0.560,2.474,0.810,3.000,0.368,0.048,0.070,0.085,2.000,0.842,0.757,Defacement
3.000,2.667,3.000,19.000,0.500,1.947,0.771,3.000,0.368,0.054,0.085,0.108,2.000,0.842,0.788,Defacement
3.000,2.667,3.000,19.000,0.634,3.368,0.853,3.000,0.368,0.059,0.081,0.094,2.000,0.842,0.719,Defacement
3.000,2.667,3.000,19.000,0.634,3.368,0.853,3.000,0.368,0.059,0.081,0.094,2.000,0.842,0.718,Defacement
3.000,2.667,3.000,19.000,0.560,2.474,0.810,3.000,0.368,0.048,0.070,0.085,2.000,0.842,0.750,Defacement
3.000,2.667,3.000,19.000,0.560,2.474,0.810,3.000,0.368,0.048,0.070,0.085,2.000,0.842,0.741,Defacement
3.000,2.667,3.000,19.000,0.560,2.474,0.810,3.000,0.368,0.048,0.070,0.085,2.000,0.842,0.741,Defacement
3.000,2.667,3.000,19.000,0.637,3.421,0.855,3.000,0.368,0.059,0.080,0.092,2.000,0.842,0.722,Defacement
3.000,2.667,3.000,19.000,0.661,3.789,0.867,3.000,0.368,0.055,0.073,0.083,2.000,0.842,0.698,Defacement
3.000,2.667,3.000,19.000,0.673,4.000,0.874,3.000,0.368,0.053,0.070,0.079,2.000,0.842,0.720,Defacement
3.000,1.333,3.000,19.000,0.063,0.105,0.333,3.000,0.368,0.000,0.000,-1.000,2.000,0.842,0.579,Defacement
3.000,3.000,3.000,21.000,0.051,0.095,0.182,3.000,0.381,0.000,0.000,-1.000,2.000,0.875,1.000,Defacement
3.000,1.500,3.000,21.000,0.063,0.095,0.500,2.000,0.381,0.000,0.000,-1.000,2.000,0.875,0.000,Defacement
3.000,3.000,3.000,21.000,0.047,0.095,0.133,3.000,0.381,0.000,0.000,-1.000,2.000,0.875,1.000,Defacement
3.000,2.750,3.000,21.000,0.522,2.238,0.758,3.000,0.381,0.044,0.070,0.085,2.000,0.875,0.757,Defacement
3.000,2.750,3.000,21.000,0.522,2.238,0.758,3.000,0.381,0.044,0.070,0.085,2.000,0.875,0.750,Defacement
3.000,2.750,3.000,21.000,0.578,2.810,0.797,3.000,0.381,0.029,0.043,0.051,2.000,0.875,0.742,Defacement
3.000,2.750,3.000,21.000,0.522,2.238,0.758,3.000,0.381,0.044,0.070,0.085,2.000,0.875,0.750,Defacement
3.000,2.750,3.000,21.000,0.574,2.762,0.795,3.000,0.381,0.030,0.044,0.052,2.000,0.875,0.722,Defacement
3.000,2.750,3.000,21.000,0.511,2.143,0.750,3.000,0.381,0.023,0.036,0.044,2.000,0.875,0.791,Defacement
3.000,2.750,3.000,21.000,0.517,2.190,0.754,3.000,0.381,0.034,0.054,0.065,2.000,0.875,0.727,Defacement
3.000,2.750,3.000,21.000,0.456,1.714,0.706,3.000,0.381,0.025,0.043,0.056,2.000,0.875,0.820,Defacement
3.000,2.750,3.000,21.000,0.691,4.571,0.865,3.000,0.381,0.036,0.047,0.052,2.000,0.875,0.666,Defacement
3.000,2.750,3.000,21.000,0.645,3.714,0.839,3.000,0.381,0.223,0.307,0.346,2.000,0.875,0.732,Defacement
3.000,2.750,3.000,21.000,0.741,5.857,0.891,3.000,0.381,0.036,0.045,0.049,2.000,0.875,0.640,Defacement
3.000,2.750,3.000,21.000,0.645,3.714,0.839,3.000,0.381,0.198,0.273,0.308,2.000,0.875,0.731,Defacement
3.000,2.750,3.000,21.000,0.533,2.333,0.766,3.000,0.381,0.065,0.102,0.122,2.000,0.875,0.762,Defacement
3.000,2.750,3.000,21.000,0.533,2.333,0.766,3.000,0.381,0.065,0.102,0.122,2.000,0.875,0.762,Defacement
3.000,2.750,3.000,21.000,0.533,2.333,0.766,3.000,0.381,0.065,0.102,0.122,2.000,0.875,0.762,Defacement
3.000,2.750,3.000,21.000,0.533,2.333,0.766,3.000,0.381,0.054,0.085,0.102,2.000,0.875,0.809,Defacement
3.000,2.750,3.000,21.000,0.533,2.333,0.766,3.000,0.381,0.054,0.085,0.102,2.000,0.875,0.809,Defacement
3.000,2.750,3.000,21.000,0.533,2.333,0.766,3.000,0.381,0.054,0.085,0.102,2.000,0.875,0.816,Defacement
3.000,2.750,3.000,21.000,0.533,2.333,0.766,3.000,0.381,0.065,0.102,0.122,2.000,0.875,0.762,Defacement
3.000,2.750,3.000,21.000,0.583,2.857,0.800,3.000,0.381,0.039,0.057,0.067,2.000,0.875,0.747,Defacement
3.000,2.750,3.000,21.000,0.583,2.857,0.800,3.000,0.381,0.039,0.057,0.067,2.000,0.875,0.747,Defacement
3.000,2.750,3.000,21.000,0.583,2.857,0.800,3.000,0.381,0.039,0.057,0.067,2.000,0.875,0.742,Defacement
3.000,2.750,3.000,21.000,0.583,2.857,0.800,3.000,0.381,0.039,0.057,0.067,2.000,0.875,0.747,Defacement
3.000,2.750,3.000,21.000,0.583,2.857,0.800,3.000,0.381,0.039,0.057,0.067,2.000,0.875,0.747,Defacement
3.000,2.750,3.000,21.000,0.583,2.857,0.800,3.000,0.381,0.039,0.057,0.067,2.000,0.875,0.747,Defacement
3.000,2.750,3.000,21.000,0.583,2.857,0.800,3.000,0.381,0.039,0.057,0.067,2.000,0.875,0.742,Defacement
3.000,2.750,3.000,21.000,0.583,2.857,0.800,3.000,0.381,0.039,0.057,0.067,2.000,0.875,0.747,Defacement
3.000,2.750,3.000,21.000,0.583,2.857,0.800,3.000,0.381,0.039,0.057,0.067,2.000,0.875,0.742,Defacement
3.000,2.750,3.000,21.000,0.583,2.857,0.800,3.000,0.381,0.039,0.057,0.067,2.000,0.875,0.747,Defacement
3.000,2.750,3.000,21.000,0.583,2.857,0.800,3.000,0.381,0.039,0.057,0.067,2.000,0.875,0.747,Defacement
3.000,2.750,3.000,21.000,0.583,2.857,0.800,3.000,0.381,0.039,0.057,0.067,2.000,0.875,0.737,Defacement
3.000,2.750,3.000,21.000,0.583,2.857,0.800,3.000,0.381,0.039,0.057,0.067,2.000,0.875,0.747,Defacement
3.000,2.750,3.000,21.000,0.583,2.857,0.800,3.000,0.381,0.039,0.057,0.067,2.000,0.875,0.747,Defacement
3.000,2.750,3.000,21.000,0.587,2.905,0.803,3.000,0.381,0.048,0.070,0.082,2.000,0.875,0.747,Defacement
3.000,2.750,3.000,21.000,0.656,3.905,0.845,3.000,0.381,0.024,0.033,0.037,2.000,0.875,0.723,Defacement
3.000,2.750,3.000,21.000,0.583,2.857,0.800,3.000,0.381,0.039,0.057,0.067,2.000,0.875,0.762,Defacement
3.000,2.750,3.000,21.000,0.570,2.714,0.792,3.000,0.381,0.040,0.060,0.070,2.000,0.875,0.778,Defacement
3.000,2.750,3.000,21.000,0.598,3.048,0.810,3.000,0.381,0.037,0.054,0.063,2.000,0.875,0.772,Defacement
3.000,2.750,3.000,21.000,0.645,3.714,0.839,3.000,0.381,0.033,0.045,0.051,2.000,0.875,0.742,Defacement
3.000,2.750,3.000,21.000,0.456,1.714,0.706,3.000,0.381,0.025,0.043,0.056,2.000,0.875,0.796,Defacement
3.000,2.750,3.000,21.000,0.463,1.762,0.712,3.000,0.381,0.025,0.043,0.054,2.000,0.875,0.795,Defacement
3.000,1.333,3.000,21.000,0.059,0.095,0.333,3.000,0.381,0.000,0.000,-1.000,2.000,0.875,0.579,Defacement
3.000,3.000,3.000,16.000,0.059,0.125,0.182,3.000,0.375,0.000,0.000,-1.000,2.000,0.863,1.000,Defacement
3.000,2.667,3.000,16.000,0.580,2.938,0.810,3.000,0.375,0.049,0.070,0.085,2.000,0.863,0.750,Defacement
3.000,2.667,3.000,16.000,0.443,1.688,0.711,3.000,0.375,0.033,0.054,0.074,2.000,0.863,0.873,Defacement
3.000,2.667,3.000,16.000,0.580,2.938,0.810,3.000,0.375,0.049,0.070,0.085,2.000,0.863,0.750,Defacement
3.000,2.667,3.000,16.000,0.580,2.938,0.810,3.000,0.375,0.049,0.070,0.085,2.000,0.863,0.730,Defacement
3.000,2.667,3.000,16.000,0.547,2.563,0.788,3.000,0.375,0.027,0.039,0.049,2.000,0.863,0.746,Defacement
3.000,2.667,3.000,16.000,0.580,2.938,0.810,3.000,0.375,0.049,0.070,0.085,2.000,0.863,0.757,Defacement
3.000,2.667,3.000,16.000,0.580,2.938,0.810,3.000,0.375,0.049,0.070,0.085,2.000,0.863,0.757,Defacement
3.000,2.667,3.000,16.000,0.759,6.688,0.907,3.000,0.375,0.064,0.077,0.084,2.000,0.863,0.677,Defacement
3.000,2.667,3.000,16.000,0.514,2.250,0.766,3.000,0.375,0.029,0.043,0.056,2.000,0.863,0.832,Defacement
3.000,2.667,3.000,16.000,0.789,7.938,0.920,3.000,0.375,0.037,0.044,0.047,2.000,0.863,0.633,Defacement
3.000,2.667,3.000,16.000,0.755,6.563,0.905,3.000,0.375,0.036,0.043,0.048,2.000,0.863,0.663,Defacement
3.000,2.667,3.000,16.000,0.748,6.313,0.902,3.000,0.375,0.037,0.045,0.050,2.000,0.863,0.663,Defacement
3.000,1.333,3.000,16.000,0.069,0.125,0.333,3.000,0.375,0.000,0.000,-1.000,2.000,0.863,0.579,Defacement
2.000,3.000,2.000,16.000,0.059,0.125,0.182,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,2.500,2.000,16.000,0.056,0.125,0.154,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.579,Defacement
2.000,5.500,2.000,16.000,0.042,0.125,0.080,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,2.750,2.000,16.000,0.054,0.125,0.143,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,3.800,2.000,16.000,0.043,0.125,0.087,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,4.833,2.000,16.000,0.035,0.125,0.059,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,5.000,2.000,16.000,0.034,0.125,0.057,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,4.286,2.000,16.000,0.034,0.125,0.056,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,4.143,2.000,16.000,0.034,0.125,0.057,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,4.143,2.000,16.000,0.034,0.125,0.057,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,4.333,2.000,16.000,0.037,0.125,0.065,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,2.800,2.000,16.000,0.049,0.125,0.111,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,3.400,2.000,16.000,0.045,0.125,0.095,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,3.857,2.000,16.000,0.036,0.125,0.061,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,3.000,2.000,16.000,0.048,0.125,0.105,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,4.833,2.000,16.000,0.035,0.125,0.059,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,4.571,2.000,16.000,0.033,0.125,0.053,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,5.600,2.000,16.000,0.036,0.125,0.063,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,6.000,2.000,16.000,0.035,0.125,0.059,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,6.000,2.000,16.000,0.035,0.125,0.059,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,5.857,2.000,16.000,0.029,0.125,0.043,2.000,0.875,0.057,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,5.286,2.000,16.000,0.030,0.125,0.047,2.000,0.875,0.061,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,4.375,2.000,16.000,0.031,0.125,0.048,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,5.333,2.000,16.000,0.033,0.125,0.054,2.000,0.875,0.067,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,6.500,2.000,16.000,0.030,0.125,0.045,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,6.167,2.000,16.000,0.031,0.125,0.048,2.000,0.875,0.062,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,5.000,2.000,16.000,0.034,0.125,0.057,2.000,0.875,0.069,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,5.333,2.000,16.000,0.033,0.125,0.054,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,5.333,2.000,16.000,0.033,0.125,0.054,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,4.800,2.000,16.000,0.039,0.125,0.071,1.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,4.833,2.000,16.000,0.035,0.125,0.059,2.000,0.875,0.070,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,4.857,2.000,16.000,0.032,0.125,0.050,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,4.857,2.000,16.000,0.032,0.125,0.050,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,7.500,2.000,16.000,0.027,0.125,0.040,1.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,6.500,2.000,16.000,0.030,0.125,0.045,1.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,4.571,2.000,16.000,0.033,0.125,0.053,1.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,5.400,2.000,16.000,0.037,0.125,0.065,1.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,7.000,2.000,16.000,0.029,0.125,0.043,1.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,5.667,2.000,16.000,0.032,0.125,0.051,1.000,0.875,0.048,1.000,-1.000,1.000,0.875,0.000,Defacement
2.000,6.000,2.000,16.000,0.026,0.125,0.036,1.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,5.667,2.000,16.000,0.032,0.125,0.051,1.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,5.429,2.000,16.000,0.030,0.125,0.045,1.000,0.875,0.060,0.200,-1.000,1.000,0.875,0.000,Defacement
2.000,4.571,2.000,16.000,0.033,0.125,0.053,1.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,5.000,2.000,16.000,0.038,0.125,0.069,1.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,5.600,2.000,16.000,0.036,0.125,0.063,1.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,6.143,2.000,16.000,0.028,0.125,0.041,1.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,6.000,2.000,16.000,0.035,0.125,0.059,1.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,4.833,2.000,16.000,0.035,0.125,0.059,1.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,6.600,2.000,16.000,0.033,0.125,0.054,1.000,0.875,0.067,0.308,-1.000,1.000,0.875,0.000,Defacement
2.000,6.167,2.000,16.000,0.031,0.125,0.048,1.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.000,Defacement
2.000,4.667,2.000,16.000,0.036,0.125,0.061,2.000,0.875,0.071,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,4.333,2.000,16.000,0.037,0.125,0.065,2.000,0.875,0.074,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,4.000,2.000,16.000,0.038,0.125,0.069,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,7.500,2.000,16.000,0.027,0.125,0.040,2.000,0.875,0.014,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,7.500,2.000,16.000,0.027,0.125,0.040,2.000,0.875,0.014,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,7.667,2.000,16.000,0.027,0.125,0.039,2.000,0.875,0.027,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,7.667,2.000,16.000,0.027,0.125,0.039,2.000,0.875,0.027,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,7.667,2.000,16.000,0.027,0.125,0.039,2.000,0.875,0.027,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,7.667,2.000,16.000,0.027,0.125,0.039,2.000,0.875,0.027,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,7.667,2.000,16.000,0.027,0.125,0.039,2.000,0.875,0.027,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,7.667,2.000,16.000,0.027,0.125,0.039,2.000,0.875,0.027,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,7.667,2.000,16.000,0.027,0.125,0.039,2.000,0.875,0.027,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,7.667,2.000,16.000,0.027,0.125,0.039,2.000,0.875,0.027,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,7.667,2.000,16.000,0.027,0.125,0.039,2.000,0.875,0.027,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,7.667,2.000,16.000,0.027,0.125,0.039,2.000,0.875,0.027,0.000,-1.000,1.000,0.875,1.000,Defacement
2.000,1.333,2.000,16.000,0.069,0.125,0.333,2.000,0.875,0.000,0.000,-1.000,1.000,0.875,0.579,Defacement
3.000,3.000,3.000,22.000,0.050,0.091,0.182,3.000,0.409,0.000,0.000,-1.000,2.000,0.788,1.000,Defacement
3.000,2.667,3.000,22.000,0.529,2.045,0.804,3.000,0.409,0.024,0.036,0.044,2.000,0.788,0.745,Defacement
3.000,2.667,3.000,22.000,0.529,2.045,0.804,3.000,0.409,0.024,0.036,0.044,2.000,0.788,0.745,Defacement
3.000,2.667,3.000,22.000,0.524,2.000,0.800,3.000,0.409,0.012,0.019,0.023,2.000,0.788,0.731,Defacement
3.000,2.667,3.000,22.000,0.529,2.045,0.804,3.000,0.409,0.024,0.036,0.044,2.000,0.788,0.720,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.750,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.757,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.750,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.757,Defacement
3.000,2.667,3.000,22.000,0.535,2.091,0.807,3.000,0.409,0.035,0.054,0.065,2.000,0.788,0.751,Defacement
3.000,2.667,3.000,22.000,0.535,2.091,0.807,3.000,0.409,0.035,0.054,0.065,2.000,0.788,0.751,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.750,Defacement
3.000,2.667,3.000,22.000,0.535,2.091,0.807,3.000,0.409,0.035,0.054,0.065,2.000,0.788,0.744,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.757,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.750,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.757,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.757,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.757,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.750,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.750,Defacement
3.000,2.667,3.000,22.000,0.712,4.500,0.900,3.000,0.409,0.022,0.028,0.030,2.000,0.788,0.667,Defacement
3.000,2.667,3.000,22.000,0.806,7.545,0.938,3.000,0.409,0.097,0.114,0.120,2.000,0.788,0.732,Defacement
3.000,2.667,3.000,22.000,0.714,4.545,0.901,3.000,0.409,0.021,0.027,0.030,2.000,0.788,0.658,Defacement
3.000,2.667,3.000,22.000,0.806,7.545,0.938,3.000,0.409,0.117,0.136,0.145,2.000,0.788,0.727,Defacement
3.000,2.667,3.000,22.000,0.535,2.091,0.807,3.000,0.409,0.035,0.054,0.065,2.000,0.788,0.710,Defacement
3.000,2.667,3.000,22.000,0.574,2.455,0.831,3.000,0.409,0.011,0.016,0.019,2.000,0.788,0.734,Defacement
3.000,2.667,3.000,22.000,0.560,2.318,0.823,3.000,0.409,0.011,0.016,0.020,2.000,0.788,0.748,Defacement
3.000,2.667,3.000,22.000,0.535,2.091,0.807,3.000,0.409,0.012,0.018,0.022,2.000,0.788,0.765,Defacement
3.000,2.667,3.000,22.000,0.551,2.227,0.817,3.000,0.409,0.011,0.017,0.020,2.000,0.788,0.742,Defacement
3.000,2.667,3.000,22.000,0.529,2.045,0.804,3.000,0.409,0.012,0.018,0.022,2.000,0.788,0.755,Defacement
3.000,2.667,3.000,22.000,0.706,4.364,0.897,3.000,0.409,0.037,0.047,0.052,2.000,0.788,0.678,Defacement
3.000,2.667,3.000,22.000,0.802,7.364,0.936,3.000,0.409,0.099,0.116,0.123,2.000,0.788,0.731,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.757,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.750,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.757,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.757,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.757,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.757,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.757,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.750,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.757,Defacement
3.000,2.667,3.000,22.000,0.540,2.136,0.810,3.000,0.409,0.046,0.070,0.085,2.000,0.788,0.757,Defacement
