domain_token_count,avgdomaintokenlen,tld,domainlength,pathurlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,NumberofDotsinURL,CharacterContinuityRate,host_letter_count,LongestPathTokenLength,SymbolCount_Domain,Entropy_Domain,class
3.00,4.00,3.00,14.00,0.80,5.36,0.13,6.00,6.00,0.57,9.00,20.00,2.00,0.87,phishing
3.00,4.00,3.00,14.00,0.80,5.36,0.13,6.00,6.00,0.57,9.00,20.00,2.00,0.87,phishing
3.00,4.00,3.00,14.00,0.80,5.36,0.13,6.00,6.00,0.57,9.00,20.00,2.00,0.87,phishing
3.00,5.00,3.00,17.00,0.77,4.24,0.16,4.76,6.00,0.59,15.00,22.00,2.00,0.78,phishing
2.00,6.50,2.00,14.00,0.80,0.14,0.13,5.93,1.00,0.79,13.00,36.00,1.00,0.89,phishing
3.00,26.00,3.00,80.00,0.16,0.03,0.77,0.21,3.00,0.23,68.00,6.00,2.00,0.68,phishing
2.00,3.50,2.00,8.00,0.86,0.25,0.08,11.13,5.00,0.75,7.00,22.00,1.00,0.83,phishing
3.00,4.67,3.00,16.00,0.78,0.13,0.15,5.06,3.00,0.63,14.00,18.00,2.00,0.89,phishing
3.00,4.33,3.00,15.00,0.79,0.13,0.14,5.47,3.00,0.53,13.00,24.00,2.00,0.86,phishing
3.00,3.67,3.00,13.00,0.81,5.77,0.13,6.46,6.00,0.54,8.00,20.00,2.00,0.78,phishing
6.00,7.67,6.00,51.00,0.44,0.04,0.49,0.90,5.00,0.22,45.00,32.00,5.00,0.68,phishing
3.00,9.67,3.00,31.00,0.63,0.06,0.30,2.13,6.00,0.77,29.00,11.00,2.00,0.78,phishing
4.00,5.75,4.00,26.00,0.68,0.08,0.25,2.73,4.00,0.62,23.00,12.00,3.00,0.79,phishing
3.00,4.33,3.00,15.00,0.79,0.13,0.14,5.47,3.00,0.60,13.00,32.00,2.00,0.85,phishing
3.00,4.33,3.00,15.00,0.79,0.13,0.14,5.47,3.00,0.60,13.00,32.00,2.00,0.85,phishing
3.00,4.33,3.00,15.00,0.79,0.13,0.14,5.47,3.00,0.60,13.00,32.00,2.00,0.85,phishing
3.00,4.33,3.00,15.00,0.79,0.13,0.14,5.47,3.00,0.60,13.00,32.00,2.00,0.85,phishing
3.00,4.33,3.00,15.00,0.79,0.13,0.14,5.47,3.00,0.60,13.00,32.00,2.00,0.85,phishing
3.00,4.33,3.00,15.00,0.79,0.13,0.14,5.47,3.00,0.60,13.00,32.00,2.00,0.85,phishing
3.00,4.33,3.00,15.00,0.79,0.13,0.14,5.47,3.00,0.60,13.00,32.00,2.00,0.85,phishing
3.00,4.33,3.00,15.00,0.79,0.13,0.14,5.47,3.00,0.60,13.00,32.00,2.00,0.85,phishing
3.00,4.33,3.00,15.00,0.79,0.13,0.14,5.47,3.00,0.60,13.00,32.00,2.00,0.85,phishing
3.00,4.33,3.00,15.00,0.79,0.13,0.14,5.47,3.00,0.60,13.00,32.00,2.00,0.85,phishing
4.00,6.00,4.00,27.00,0.67,0.07,0.26,2.59,3.00,0.41,23.00,41.00,3.00,0.86,phishing
4.00,6.25,4.00,28.00,0.66,0.07,0.27,2.46,3.00,0.68,25.00,27.00,3.00,0.79,phishing
3.00,7.67,3.00,25.00,0.69,0.08,0.24,2.88,3.00,0.32,21.00,32.00,2.00,0.81,phishing
3.00,4.00,3.00,14.00,0.80,5.57,0.13,5.93,5.00,0.50,9.00,33.00,2.00,0.87,phishing
3.00,4.00,3.00,14.00,0.80,5.57,0.13,5.93,5.00,0.50,9.00,27.00,2.00,0.87,phishing
3.00,4.00,3.00,14.00,0.80,5.57,0.13,5.93,5.00,0.50,9.00,36.00,2.00,0.87,phishing
3.00,4.00,3.00,14.00,0.80,5.57,0.13,5.93,5.00,0.50,9.00,36.00,2.00,0.87,phishing
3.00,4.67,3.00,16.00,0.78,0.13,0.15,5.06,4.00,0.56,14.00,17.00,2.00,0.75,phishing
3.00,5.33,3.00,18.00,0.76,0.11,0.17,4.39,3.00,0.61,16.00,10.00,2.00,0.83,phishing
3.00,4.33,3.00,15.00,0.79,4.53,0.14,5.47,7.00,0.60,13.00,21.00,2.00,0.82,phishing
3.00,5.00,3.00,17.00,0.77,4.18,0.16,4.71,6.00,0.41,14.00,16.00,2.00,0.87,phishing
2.00,4.50,2.00,10.00,0.84,7.80,0.10,8.70,4.00,0.70,9.00,36.00,1.00,0.94,phishing
2.00,6.00,2.00,13.00,0.81,4.85,0.13,6.46,3.00,0.77,12.00,50.00,1.00,0.82,phishing
3.00,8.00,3.00,26.00,0.68,0.08,0.25,2.69,2.00,0.31,21.00,31.00,2.00,0.85,phishing
4.00,6.25,4.00,28.00,0.66,0.07,0.27,2.43,4.00,0.61,25.00,11.00,3.00,0.81,phishing
3.00,4.33,3.00,15.00,0.79,0.13,0.15,5.40,3.00,0.67,13.00,58.00,2.00,0.83,phishing
3.00,3.33,3.00,12.00,0.82,0.17,0.12,7.00,6.00,0.50,10.00,32.00,2.00,0.81,phishing
3.00,3.33,3.00,12.00,0.82,0.17,0.12,7.00,6.00,0.50,10.00,32.00,2.00,0.81,phishing
3.00,3.33,3.00,12.00,0.82,0.17,0.12,7.00,6.00,0.50,10.00,32.00,2.00,0.81,phishing
2.00,8.00,2.00,17.00,0.77,0.12,0.17,4.65,2.00,0.88,16.00,11.00,1.00,0.86,phishing
2.00,5.50,2.00,12.00,0.82,0.17,0.12,7.00,1.00,0.75,11.00,28.00,1.00,0.91,phishing
2.00,6.50,2.00,14.00,0.80,1.07,0.14,5.86,2.00,0.79,13.00,19.00,1.00,0.80,phishing
5.00,3.80,5.00,23.00,0.71,2.65,0.22,3.17,7.00,0.30,18.00,24.00,4.00,0.83,phishing
3.00,9.00,3.00,29.00,0.65,1.31,0.28,2.31,3.00,0.41,24.00,42.00,2.00,0.78,phishing
3.00,4.33,3.00,15.00,0.79,5.07,0.15,5.40,6.00,0.53,13.00,16.00,2.00,0.80,phishing
3.00,5.67,3.00,19.00,0.75,0.11,0.18,4.05,3.00,0.63,17.00,35.00,2.00,0.78,phishing
3.00,4.33,3.00,15.00,0.79,5.07,0.15,5.40,6.00,0.53,13.00,17.00,2.00,0.85,phishing
3.00,4.33,3.00,15.00,0.79,5.07,0.15,5.40,6.00,0.53,13.00,16.00,2.00,0.85,phishing
3.00,3.67,3.00,13.00,0.81,5.23,0.13,6.38,7.00,0.54,11.00,20.00,2.00,0.78,phishing
4.00,3.00,4.00,15.00,0.79,0.13,0.15,5.40,5.00,0.33,12.00,32.00,3.00,0.84,phishing
4.00,3.00,4.00,15.00,0.79,0.13,0.15,5.40,5.00,0.33,12.00,32.00,3.00,0.84,phishing
4.00,3.00,4.00,15.00,0.79,0.13,0.15,5.40,5.00,0.33,12.00,32.00,3.00,0.84,phishing
4.00,3.00,4.00,15.00,0.79,0.13,0.15,5.40,5.00,0.33,12.00,32.00,3.00,0.84,phishing
4.00,3.00,4.00,15.00,0.79,0.13,0.15,5.40,5.00,0.33,12.00,32.00,3.00,0.84,phishing
6.00,7.00,6.00,47.00,0.48,0.04,0.46,1.04,5.00,0.40,41.00,32.00,5.00,0.73,phishing
6.00,7.00,6.00,47.00,0.48,0.04,0.46,1.04,5.00,0.40,41.00,32.00,5.00,0.73,phishing
6.00,7.00,6.00,47.00,0.48,0.04,0.46,1.04,5.00,0.40,41.00,32.00,5.00,0.73,phishing
6.00,7.00,6.00,47.00,0.48,0.04,0.46,1.04,5.00,0.40,41.00,32.00,5.00,0.73,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,3.00,0.68,20.00,32.00,2.00,0.81,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,3.00,0.68,20.00,32.00,2.00,0.81,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,3.00,0.68,20.00,32.00,2.00,0.81,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,3.00,0.68,20.00,32.00,2.00,0.81,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,3.00,0.68,20.00,32.00,2.00,0.81,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,3.00,0.68,20.00,32.00,2.00,0.81,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,3.00,0.68,20.00,32.00,2.00,0.81,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,3.00,0.68,20.00,32.00,2.00,0.81,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,3.00,0.68,20.00,32.00,2.00,0.81,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,3.00,0.68,20.00,32.00,2.00,0.81,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,3.00,0.68,20.00,32.00,2.00,0.81,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,3.00,0.68,20.00,32.00,2.00,0.81,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,3.00,0.68,20.00,32.00,2.00,0.81,phishing
3.00,8.67,3.00,28.00,0.66,0.07,0.27,2.43,3.00,0.75,26.00,32.00,2.00,0.79,phishing
3.00,9.33,3.00,30.00,0.64,0.07,0.29,2.20,6.00,0.77,28.00,11.00,2.00,0.80,phishing
4.00,3.50,4.00,17.00,0.77,2.94,0.17,4.65,3.00,0.41,14.00,35.00,3.00,0.83,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,2.00,0.50,19.00,32.00,2.00,0.77,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,2.00,0.50,19.00,32.00,2.00,0.77,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,2.00,0.50,19.00,32.00,2.00,0.77,phishing
3.00,6.67,3.00,22.00,0.72,0.09,0.21,3.36,2.00,0.50,19.00,32.00,2.00,0.77,phishing
3.00,5.00,3.00,17.00,0.77,0.12,0.17,4.65,3.00,0.65,15.00,32.00,2.00,0.76,phishing
4.00,13.00,4.00,55.00,0.40,0.04,0.53,0.75,3.00,0.22,48.00,32.00,3.00,0.72,phishing
4.00,13.00,4.00,55.00,0.40,0.04,0.53,0.75,3.00,0.22,48.00,32.00,3.00,0.72,phishing
3.00,4.00,3.00,14.00,0.80,4.57,0.14,5.86,7.00,0.50,12.00,16.00,2.00,0.87,phishing
2.00,5.50,2.00,12.00,0.81,6.17,0.12,6.92,5.00,1.00,3.00,25.00,1.00,0.95,phishing
2.00,5.50,2.00,12.00,0.81,6.17,0.12,6.92,5.00,1.00,3.00,27.00,1.00,0.95,phishing
2.00,6.50,2.00,14.00,0.79,4.79,0.14,5.79,3.00,0.50,12.00,51.00,1.00,1.00,phishing
2.00,8.00,2.00,17.00,0.76,0.88,0.17,4.59,3.00,0.88,16.00,19.00,1.00,0.82,phishing
2.00,4.00,2.00,9.00,0.84,8.89,0.09,9.56,5.00,0.67,8.00,20.00,1.00,1.00,phishing
3.00,4.67,3.00,16.00,0.77,0.13,0.16,4.94,4.00,0.63,12.00,32.00,2.00,0.81,phishing
3.00,4.00,3.00,14.00,0.79,0.14,0.14,5.79,2.00,0.50,12.00,76.00,2.00,0.87,phishing
3.00,9.00,3.00,29.00,0.65,0.07,0.28,2.28,6.00,0.76,27.00,11.00,2.00,0.77,phishing
3.00,4.33,3.00,15.00,0.78,5.00,0.15,5.33,6.00,0.53,13.00,16.00,2.00,0.85,phishing
3.00,4.33,3.00,15.00,0.78,5.00,0.15,5.33,6.00,0.53,13.00,15.00,2.00,0.85,phishing
3.00,4.33,3.00,15.00,0.78,5.00,0.15,5.33,6.00,0.53,13.00,30.00,2.00,0.85,phishing
3.00,3.67,3.00,13.00,0.80,5.15,0.13,6.31,7.00,0.38,10.00,19.00,2.00,0.78,phishing
3.00,7.67,3.00,25.00,0.69,0.08,0.25,2.80,2.00,0.72,23.00,32.00,2.00,0.80,phishing
3.00,7.67,3.00,25.00,0.69,0.08,0.25,2.80,2.00,0.72,23.00,32.00,2.00,0.80,phishing
3.00,4.33,3.00,15.00,0.78,0.13,0.15,5.33,2.00,0.53,13.00,17.00,2.00,0.78,phishing
4.00,5.25,4.00,24.00,0.70,0.08,0.24,2.96,5.00,0.58,21.00,11.00,3.00,0.79,phishing
4.00,3.25,4.00,16.00,0.77,0.13,0.16,4.94,3.00,0.44,13.00,10.00,3.00,0.79,phishing
3.00,10.33,3.00,33.00,0.61,0.06,0.32,1.88,3.00,0.79,31.00,13.00,2.00,0.80,phishing
3.00,10.33,3.00,33.00,0.61,0.06,0.32,1.88,3.00,0.79,31.00,10.00,2.00,0.80,phishing
3.00,6.00,3.00,20.00,0.74,0.10,0.20,3.75,3.00,0.65,18.00,19.00,2.00,0.82,phishing
3.00,6.00,3.00,20.00,0.74,0.10,0.20,3.75,3.00,0.65,18.00,19.00,2.00,0.82,phishing
3.00,7.67,3.00,25.00,0.69,0.64,0.25,2.80,4.00,0.32,21.00,10.00,2.00,0.83,phishing
2.00,4.00,2.00,9.00,0.84,8.89,0.09,9.56,5.00,0.67,8.00,21.00,1.00,1.00,phishing
2.00,4.00,2.00,9.00,0.84,8.89,0.09,9.56,5.00,0.67,8.00,20.00,1.00,1.00,phishing
2.00,6.00,2.00,13.00,0.80,0.15,0.13,6.23,3.00,0.85,12.00,60.00,1.00,0.92,phishing
2.00,8.50,2.00,18.00,0.75,0.11,0.18,4.22,2.00,0.83,17.00,32.00,1.00,0.83,phishing
2.00,10.50,2.00,22.00,0.71,0.09,0.22,3.27,6.00,0.86,21.00,10.00,1.00,0.78,phishing
2.00,12.50,2.00,26.00,0.67,2.54,0.26,2.62,1.00,0.58,19.00,67.00,1.00,0.84,phishing
2.00,9.00,2.00,19.00,0.74,0.11,0.19,3.95,3.00,0.84,18.00,11.00,1.00,0.77,phishing
3.00,5.33,3.00,18.00,0.75,3.94,0.18,4.22,6.00,0.67,16.00,14.00,2.00,0.84,phishing
3.00,5.33,3.00,18.00,0.75,3.94,0.18,4.22,6.00,0.67,16.00,16.00,2.00,0.84,phishing
2.00,5.00,2.00,11.00,0.82,0.18,0.11,7.55,2.00,0.73,10.00,13.00,1.00,0.89,phishing
2.00,11.00,2.00,23.00,0.70,0.09,0.23,3.09,11.00,0.87,22.00,22.00,1.00,0.81,phishing
2.00,5.50,2.00,12.00,0.81,0.17,0.12,6.83,1.00,0.75,11.00,36.00,1.00,0.91,phishing
2.00,6.00,2.00,13.00,0.80,1.08,0.13,6.23,2.00,0.77,12.00,32.00,1.00,0.92,phishing
2.00,6.00,2.00,13.00,0.80,1.08,0.13,6.23,2.00,0.77,12.00,32.00,1.00,0.92,phishing
2.00,6.00,2.00,13.00,0.80,1.08,0.13,6.23,2.00,0.77,12.00,32.00,1.00,0.92,phishing
2.00,6.00,2.00,13.00,0.80,1.08,0.13,6.23,2.00,0.77,12.00,32.00,1.00,0.92,phishing
2.00,6.00,2.00,13.00,0.80,1.08,0.13,6.23,2.00,0.77,12.00,32.00,1.00,0.92,phishing
3.00,11.67,3.00,37.00,0.56,0.05,0.37,1.54,10.00,0.27,32.00,9.00,2.00,0.71,phishing
3.00,7.33,3.00,24.00,0.69,0.08,0.24,2.92,3.00,0.71,22.00,32.00,2.00,0.75,phishing
3.00,7.33,3.00,24.00,0.69,0.08,0.24,2.92,3.00,0.71,22.00,32.00,2.00,0.75,phishing
3.00,7.33,3.00,24.00,0.69,0.08,0.24,2.92,3.00,0.71,22.00,32.00,2.00,0.75,phishing
3.00,7.33,3.00,24.00,0.69,0.08,0.24,2.92,3.00,0.71,22.00,32.00,2.00,0.75,phishing
3.00,7.33,3.00,24.00,0.69,0.08,0.24,2.92,3.00,0.71,22.00,32.00,2.00,0.75,phishing
3.00,6.33,3.00,21.00,0.72,0.10,0.21,3.48,2.00,0.33,18.00,13.00,2.00,0.88,phishing
3.00,4.67,3.00,16.00,0.77,4.00,0.16,4.88,7.00,0.56,14.00,16.00,2.00,0.82,phishing
3.00,11.00,3.00,35.00,0.58,0.06,0.35,1.69,4.00,0.49,32.00,10.00,2.00,0.78,phishing
3.00,7.67,3.00,25.00,0.68,0.08,0.25,2.76,2.00,0.72,23.00,32.00,2.00,0.80,phishing
3.00,7.67,3.00,25.00,0.68,0.08,0.25,2.76,2.00,0.72,23.00,32.00,2.00,0.80,phishing
3.00,7.67,3.00,25.00,0.68,0.08,0.25,2.76,2.00,0.72,23.00,32.00,2.00,0.80,phishing
3.00,7.67,3.00,25.00,0.68,0.08,0.25,2.76,2.00,0.72,23.00,32.00,2.00,0.80,phishing
3.00,7.67,3.00,25.00,0.68,0.08,0.25,2.76,2.00,0.72,23.00,32.00,2.00,0.80,phishing
3.00,7.67,3.00,25.00,0.68,0.08,0.25,2.76,2.00,0.72,23.00,32.00,2.00,0.80,phishing
3.00,7.67,3.00,25.00,0.68,0.08,0.25,2.76,2.00,0.72,23.00,32.00,2.00,0.80,phishing
3.00,7.67,3.00,25.00,0.68,0.08,0.25,2.76,2.00,0.72,23.00,32.00,2.00,0.80,phishing
3.00,7.67,3.00,25.00,0.68,0.08,0.25,2.76,2.00,0.72,23.00,32.00,2.00,0.80,phishing
3.00,7.67,3.00,25.00,0.68,0.08,0.25,2.76,2.00,0.72,23.00,32.00,2.00,0.80,phishing
3.00,7.67,3.00,25.00,0.68,0.08,0.25,2.76,2.00,0.72,23.00,32.00,2.00,0.80,phishing
3.00,7.67,3.00,25.00,0.68,0.08,0.25,2.76,2.00,0.72,23.00,32.00,2.00,0.80,phishing
3.00,7.67,3.00,25.00,0.68,0.08,0.25,2.76,2.00,0.72,23.00,32.00,2.00,0.80,phishing
3.00,7.67,3.00,25.00,0.68,0.08,0.25,2.76,2.00,0.72,23.00,32.00,2.00,0.80,phishing
3.00,6.33,3.00,21.00,0.72,0.10,0.21,3.48,2.00,0.67,19.00,32.00,2.00,0.72,phishing
3.00,7.67,3.00,25.00,0.68,0.08,0.25,2.76,3.00,0.44,22.00,13.00,2.00,0.81,phishing
3.00,4.00,3.00,14.00,0.79,5.00,0.14,5.71,6.00,0.50,12.00,10.00,2.00,0.77,phishing
3.00,6.33,3.00,21.00,0.72,3.24,0.21,3.48,6.00,0.67,19.00,18.00,2.00,0.80,phishing
3.00,6.33,3.00,21.00,0.72,3.24,0.21,3.48,6.00,0.67,19.00,20.00,2.00,0.80,phishing
3.00,10.33,3.00,33.00,0.60,0.06,0.33,1.85,3.00,0.79,31.00,12.00,2.00,0.80,phishing
3.00,10.33,3.00,33.00,0.60,0.06,0.33,1.85,3.00,0.79,31.00,12.00,2.00,0.80,phishing
3.00,10.33,3.00,33.00,0.60,0.06,0.33,1.85,6.00,0.79,31.00,13.00,2.00,0.80,phishing
3.00,6.00,3.00,20.00,0.73,0.10,0.20,3.70,2.00,0.35,17.00,32.00,2.00,0.85,phishing
4.00,8.75,4.00,38.00,0.55,0.05,0.38,1.47,4.00,0.66,35.00,12.00,3.00,0.71,phishing
3.00,8.67,3.00,28.00,0.65,0.07,0.28,2.36,6.00,0.79,26.00,11.00,2.00,0.72,phishing
3.00,4.33,3.00,15.00,0.78,1.40,0.15,5.27,3.00,0.53,13.00,25.00,2.00,0.82,phishing
3.00,5.00,3.00,17.00,0.76,4.00,0.17,4.53,6.00,0.59,15.00,18.00,2.00,0.78,phishing
2.00,4.50,2.00,10.00,0.83,7.50,0.10,8.40,5.00,0.60,8.00,18.00,1.00,0.94,phishing
2.00,4.50,2.00,10.00,0.83,7.50,0.10,8.40,5.00,0.60,8.00,20.00,1.00,0.94,phishing
2.00,3.00,2.00,7.00,0.86,10.86,0.07,12.29,2.00,0.71,6.00,80.00,1.00,1.00,phishing
3.00,11.00,3.00,35.00,0.58,0.06,0.35,1.66,3.00,0.57,33.00,29.00,2.00,0.76,phishing
3.00,6.00,3.00,20.00,0.73,2.60,0.20,3.65,5.00,0.35,17.00,34.00,2.00,0.80,phishing
2.00,4.50,2.00,10.00,0.83,7.80,0.10,8.30,4.00,0.70,9.00,33.00,1.00,0.94,phishing
2.00,4.50,2.00,10.00,0.83,7.80,0.10,8.30,4.00,0.70,9.00,36.00,1.00,0.94,phishing
2.00,4.50,2.00,10.00,0.83,7.80,0.10,8.30,4.00,0.70,9.00,36.00,1.00,0.94,phishing
2.00,5.50,2.00,12.00,0.81,4.92,0.12,6.75,3.00,0.75,11.00,46.00,1.00,0.91,phishing
2.00,4.50,2.00,10.00,0.83,8.10,0.10,8.30,1.00,0.70,9.00,82.00,1.00,0.94,phishing
3.00,5.33,3.00,18.00,0.75,3.89,0.18,4.17,6.00,0.67,16.00,15.00,2.00,0.84,phishing
2.00,5.00,2.00,11.00,0.82,0.18,0.11,7.45,2.00,0.73,10.00,13.00,1.00,0.89,phishing
2.00,7.50,2.00,16.00,0.77,0.13,0.16,4.81,3.00,0.56,12.00,10.00,1.00,0.91,phishing
4.00,4.00,4.00,19.00,0.74,2.47,0.19,3.89,5.00,0.37,16.00,51.00,3.00,0.81,phishing
2.00,5.50,2.00,12.00,0.81,0.17,0.12,6.75,3.00,0.83,11.00,14.00,1.00,0.80,phishing
3.00,4.67,3.00,16.00,0.77,4.25,0.16,4.81,6.00,0.38,13.00,20.00,2.00,0.86,phishing
3.00,3.67,3.00,13.00,0.80,5.77,0.13,6.15,6.00,0.46,11.00,20.00,2.00,0.82,phishing
3.00,4.00,3.00,14.00,0.79,5.00,0.14,5.64,6.00,0.50,12.00,14.00,2.00,0.84,phishing
3.00,4.00,3.00,14.00,0.79,5.00,0.14,5.64,6.00,0.50,12.00,15.00,2.00,0.84,phishing
3.00,4.00,3.00,14.00,0.79,5.00,0.14,5.64,6.00,0.50,12.00,15.00,2.00,0.84,phishing
3.00,4.67,3.00,16.00,0.77,0.13,0.16,4.81,3.00,0.56,14.00,54.00,2.00,0.83,phishing
3.00,8.33,3.00,27.00,0.66,0.07,0.27,2.44,6.00,0.74,25.00,11.00,2.00,0.83,phishing
3.00,3.67,3.00,13.00,0.80,5.77,0.13,6.15,6.00,0.46,11.00,18.00,2.00,0.82,phishing
3.00,6.00,3.00,20.00,0.73,3.20,0.20,3.65,6.00,0.40,17.00,16.00,2.00,0.77,phishing
3.00,8.33,3.00,27.00,0.66,0.07,0.27,2.44,6.00,0.74,25.00,11.00,2.00,0.78,phishing
3.00,5.33,3.00,18.00,0.75,0.11,0.18,4.17,2.00,0.67,16.00,39.00,2.00,0.83,phishing
3.00,5.33,3.00,18.00,0.75,0.11,0.18,4.17,3.00,0.67,16.00,37.00,2.00,0.83,phishing
3.00,4.33,3.00,15.00,0.78,4.80,0.15,5.20,6.00,0.53,13.00,22.00,2.00,0.82,phishing
3.00,10.33,3.00,33.00,0.60,0.06,0.33,1.82,3.00,0.79,31.00,13.00,2.00,0.80,phishing
3.00,8.33,3.00,27.00,0.66,0.07,0.27,2.44,6.00,0.74,25.00,11.00,2.00,0.78,phishing
4.00,7.00,4.00,31.00,0.62,0.06,0.31,2.00,4.00,0.71,28.00,10.00,3.00,0.80,phishing
3.00,3.67,3.00,13.00,0.80,0.15,0.13,6.15,5.00,0.46,11.00,32.00,2.00,0.82,phishing
3.00,4.67,3.00,16.00,0.77,4.25,0.16,4.81,6.00,0.56,14.00,20.00,2.00,0.82,phishing
2.00,9.50,2.00,20.00,0.73,0.10,0.20,3.60,3.00,0.85,19.00,15.00,1.00,0.80,phishing
2.00,5.50,2.00,12.00,0.81,2.67,0.12,6.67,2.00,0.75,11.00,36.00,1.00,0.86,phishing
2.00,6.00,2.00,13.00,0.80,4.00,0.13,6.08,2.00,0.77,12.00,56.00,1.00,0.88,phishing
3.00,18.00,3.00,56.00,0.35,0.04,0.57,0.63,2.00,0.30,32.00,28.00,2.00,0.74,phishing
3.00,18.00,3.00,56.00,0.35,0.04,0.57,0.63,2.00,0.30,28.00,28.00,2.00,0.74,phishing
3.00,18.00,3.00,56.00,0.35,0.04,0.57,0.63,2.00,0.34,32.00,28.00,2.00,0.72,phishing
4.00,15.25,4.00,64.00,0.28,0.03,0.65,0.44,4.00,0.22,57.00,7.00,3.00,0.70,phishing
2.00,5.50,2.00,12.00,0.81,0.17,0.12,6.67,1.00,0.75,11.00,26.00,1.00,0.91,phishing
3.00,8.00,3.00,26.00,0.67,0.08,0.26,2.54,6.00,0.42,23.00,11.00,2.00,0.81,phishing
3.00,3.67,3.00,13.00,0.80,4.92,0.13,6.08,7.00,0.54,11.00,16.00,2.00,0.78,phishing
3.00,8.00,3.00,26.00,0.67,0.08,0.26,2.54,6.00,0.73,24.00,11.00,2.00,0.77,phishing
3.00,9.33,3.00,30.00,0.63,0.07,0.30,2.07,4.00,0.77,28.00,18.00,2.00,0.79,phishing
3.00,4.00,3.00,14.00,0.79,4.86,0.14,5.57,6.00,0.50,12.00,20.00,2.00,0.77,phishing
3.00,6.00,3.00,20.00,0.73,3.15,0.20,3.60,6.00,0.40,17.00,15.00,2.00,0.77,phishing
3.00,4.00,3.00,14.00,0.79,4.57,0.14,5.57,7.00,0.50,12.00,17.00,2.00,0.84,phishing
3.00,5.67,3.00,19.00,0.74,0.11,0.19,3.84,4.00,0.68,17.00,32.00,2.00,0.83,phishing
4.00,5.50,4.00,25.00,0.68,0.08,0.25,2.68,3.00,0.60,22.00,22.00,3.00,0.76,phishing
3.00,7.33,3.00,24.00,0.69,0.08,0.24,2.83,2.00,0.46,21.00,18.00,2.00,0.82,phishing
4.00,5.75,4.00,26.00,0.67,0.08,0.26,2.54,7.00,0.62,23.00,11.00,3.00,0.82,phishing
4.00,7.00,4.00,31.00,0.62,0.06,0.31,1.97,4.00,0.71,28.00,10.00,3.00,0.80,phishing
3.00,18.00,3.00,56.00,0.36,0.04,0.57,0.63,2.00,0.30,32.00,28.00,2.00,0.74,phishing
3.00,11.33,3.00,36.00,0.56,0.06,0.37,1.53,5.00,0.61,33.00,34.00,2.00,0.78,phishing
2.00,9.00,2.00,19.00,0.73,0.11,0.19,3.79,10.00,0.84,18.00,10.00,1.00,0.79,phishing
3.00,4.00,3.00,14.00,0.79,0.14,0.14,5.50,8.00,0.57,12.00,11.00,2.00,0.75,phishing
3.00,13.67,3.00,43.00,0.49,0.86,0.44,1.12,4.00,0.70,41.00,24.00,2.00,0.71,phishing
2.00,8.00,2.00,17.00,0.76,4.00,0.17,4.35,5.00,0.82,16.00,20.00,1.00,0.85,phishing
2.00,4.00,2.00,9.00,0.84,8.44,0.09,9.11,5.00,0.67,8.00,17.00,1.00,1.00,phishing
4.00,8.75,4.00,38.00,0.54,0.05,0.39,1.39,3.00,0.34,33.00,32.00,3.00,0.76,phishing
3.00,12.33,3.00,39.00,0.53,0.05,0.40,1.33,2.00,0.38,35.00,32.00,2.00,0.75,phishing
4.00,5.50,4.00,25.00,0.67,0.08,0.26,2.64,7.00,0.60,22.00,11.00,3.00,0.83,phishing
3.00,4.00,3.00,14.00,0.79,4.86,0.14,5.50,6.00,0.50,12.00,18.00,2.00,0.87,phishing
3.00,7.67,3.00,25.00,0.67,0.08,0.26,2.64,6.00,0.72,23.00,11.00,2.00,0.74,phishing
3.00,7.67,3.00,25.00,0.67,0.08,0.26,2.64,6.00,0.72,23.00,11.00,2.00,0.78,phishing
3.00,7.67,3.00,25.00,0.67,0.08,0.26,2.64,6.00,0.72,23.00,11.00,2.00,0.81,phishing
3.00,3.67,3.00,13.00,0.80,4.85,0.13,6.00,7.00,0.54,11.00,16.00,2.00,0.78,phishing
3.00,7.67,3.00,25.00,0.67,0.08,0.26,2.64,6.00,0.72,23.00,11.00,2.00,0.75,phishing
3.00,4.00,3.00,14.00,0.79,4.86,0.14,5.50,6.00,0.50,12.00,20.00,2.00,0.87,phishing
3.00,4.00,3.00,14.00,0.79,4.86,0.14,5.50,6.00,0.50,12.00,18.00,2.00,0.81,phishing
